#chr	gene_start	gene_end	strand	gene_name	promoter_start	promoter_end
chr3	16628299	16711813	-	DAZL	16711313	16712813
chr3	16729493	16738986	-	AC091493.2	16738486	16739986
chr3	16734252	16735709	-	AC091493.1	16735209	16736709
chr3	16844159	17132086	+	PLCL2	16843159	16844659
chr3	17084234	17085684	-	PLCL2-AS1	17085184	17086684
chr3	17198654	18486309	-	TBC1D5	18485809	18487309
chr3	17374618	17374923	+	AC090960.1	17373618	17375118
chr3	17506642	17507002	+	AC140076.1	17505642	17507142
chr3	17747550	17747725	-	AC104451.2	17747225	17748725
chr3	17913221	17914090	-	AC104297.1	17913590	17915090
chr3	17918947	17919661	-	PDCL3P3	17919161	17920661
chr3	18031515	18037036	+	AC132807.1	18030515	18032015
chr3	18386879	18487080	-	SATB1	18486580	18488080
chr3	18450172	18451127	-	RP11-158G18.1	18450627	18452127
chr3	18486516	18959184	+	AC144521.1	18485516	18487016
chr3	18580165	18581391	+	RAD23BP1	18579165	18580665
chr3	19189946	19577138	+	KCNH8	19188946	19190446
chr3	19920964	19988517	-	EFHB	19988017	19989517
chr3	19981761	19984802	-	HSPA8P18	19984302	19985802
chr3	19988571	20026667	+	RAB5A	19987571	19989071
chr3	20021453	20053822	-	PP2D1	20053322	20054822
chr3	20049344	20049739	-	AC097635.4	20049239	20050739
chr3	20053944	20054098	+	AC097635.5	20052944	20054444
chr3	20081515	20195896	+	KAT2B	20080515	20082015
chr3	20202085	20227784	-	SGOL1	20227284	20228784
chr3	20215736	20227919	+	SGOL1-AS1	20214736	20216236
chr3	20383960	20392420	+	AC107622.1	20382960	20384460
chr3	20429741	20432054	+	RP11-669C19.1	20428741	20430241
chr3	21447218	21448175	+	VENTXP7	21446218	21447718
chr3	21453714	21455436	-	RP11-180N14.1	21454936	21456436
chr3	21459915	22414812	-	ZNF385D	22414312	22415812
chr3	21584308	21621451	+	ZNF385D-AS1	21583308	21584808
chr3	21984058	22021320	+	ZNF385D-AS2	21983058	21984558
chr3	22423310	22424420	+	HMGB1P5	22422310	22423810
chr3	22711692	22712202	-	AC092421.1	22711702	22713202
chr3	22852881	22853538	-	RP11-1037D22.1	22853038	22854538
chr3	22945626	22946642	+	RANP7	22944626	22946126
chr3	23031314	23033073	+	SALL4P5	23030314	23031814
chr3	23175863	23176315	+	RPL24P7	23174863	23176363
chr3	23236561	23244069	-	UBE2E2-AS1	23243569	23245069
chr3	23244511	23633284	+	UBE2E2	23243511	23245011
chr3	23431152	23431400	-	AC121251.1	23430900	23432400
chr3	23845515	23848396	-	UBE2E1-AS1	23847896	23849396
chr3	23847394	23932807	+	UBE2E1	23846394	23847894
chr3	23920472	23920989	-	AC124914.3	23920489	23921989
chr3	23933151	23988082	-	NKIRAS1	23987582	23989082
chr3	23958036	23965183	+	RPL15	23957036	23958536
chr3	23986751	24022109	+	NR1D2	23985751	23987251
chr3	24137760	24144729	-	LINC00691	24144229	24145729
chr3	24138003	24138851	-	NPM1P23	24138351	24139851
chr3	24158651	24536773	-	THRB	24536273	24537773
chr3	24472239	24472598	+	RPL31P20	24471239	24472739
chr3	24496627	24500925	-	THRB-IT1	24500425	24501925
chr3	24535578	24541833	+	THRB-AS1	24534578	24536078
chr3	24537763	24541071	-	RP11-317L10.1	24540571	24542071
chr3	24597325	24597950	+	EIF3KP2	24596325	24597825
chr3	24729410	25215796	+	AC133680.1	24728410	24729910
chr3	25215823	25639423	+	RARB	25214823	25216323
chr3	25365665	25366150	+	CFL1P7	25364665	25366165
chr3	25482655	25482993	-	AC133141.1	25482493	25483993
chr3	25639475	25706398	-	TOP2B	25705898	25707398
chr3	25728387	25728614	+	CRIP1P2	25727387	25728887
chr3	25760435	25831530	-	NGLY1	25831030	25832530
chr3	25790979	25791387	+	AC092798.2	25789979	25791479
chr3	25796416	25797161	+	TAF9BP1	25795416	25796916
chr3	25824408	25836025	+	OXSM	25823408	25824908
chr3	25900024	25915191	-	LINC00692	25914691	25916191
chr3	26057160	26057860	+	RPEP2	26056160	26057660
chr3	26257813	26258368	+	HMGB3P12	26256813	26258313
chr3	26388172	26389129	-	VENTXP4	26388629	26390129
chr3	26660821	26664181	-	AC099754.1	26663681	26665181
chr3	26664297	26752267	+	LRRC3B	26663297	26664797
chr3	26753798	26754855	+	AC114877.3	26752798	26754298
chr3	27151576	27410951	-	NEK10	27410451	27411951
chr3	27256307	27256509	-	MINOS1P3	27256009	27257509
chr3	27414214	27525911	-	SLC4A7	27525411	27526911
chr3	27503997	27504307	+	RPS20P15	27502997	27504497
chr3	27527738	27528108	+	AC099535.4	27526738	27528238
chr3	27566844	27566885	+	AC137675.1	27565844	27567344
chr3	27665693	27665947	-	AC098614.1	27665447	27666947
chr3	27674467	27675211	+	AC098614.2	27673467	27674967
chr3	27679806	27680267	+	RP11-222K16.1	27678806	27680306
chr3	27744620	27745059	-	AC098614.3	27744559	27746059
chr3	27754401	27755496	+	RP11-222K16.2	27753401	27754901
chr3	27757440	27764206	-	EOMES	27763706	27765206
chr3	27844253	27932792	+	AC098973.2	27843253	27844753
chr3	27872379	27875627	-	AC098973.1	27875127	27876627
chr3	28038701	28070095	-	AC092415.1	28069595	28071095
chr3	28283075	28366633	+	CMC1	28282075	28283575
chr3	28356494	28390618	-	AZI2	28390118	28391618
chr3	28390637	28579613	+	ZCWPW2	28389637	28391137
chr3	28469454	28469935	-	FAM96AP1	28469435	28470935
chr3	28489216	28489564	+	AC093142.2	28488216	28489716
chr3	28616282	28799831	+	LINC00693	28615282	28616782
chr3	29128887	29130090	+	MESTP4	29127887	29129387
chr3	29305685	29332217	-	RBMS3-AS3	29331717	29333217
chr3	29322473	30051886	+	RBMS3	29321473	29322973
chr3	29432339	29432709	+	RPS12P5	29431339	29432839
chr3	29657466	29684300	-	RBMS3-AS2	29683800	29685300
chr3	29839143	29839316	-	AC092796.1	29838816	29840316
chr3	29968302	29975647	-	RBMS3-AS1	29975147	29976647
chr3	30566237	30568677	+	AC116035.1	30565237	30566737
chr3	30566482	30567705	-	AC116035.2	30567205	30568705
chr3	30647994	30735634	+	TGFBR2	30646994	30648494
chr3	30667915	30668289	-	AC096921.2	30667789	30669289
chr3	30739153	30741068	+	RP11-1024P17.1	30738153	30739653
chr3	30767692	30936257	-	GADL1	30935757	30937257
chr3	31223243	31224142	-	CNN2P6	31223642	31225142
chr3	31310499	31310898	+	AC115283.1	31309499	31310999
chr3	31494324	31497386	+	THRAP3P1	31493324	31494824
chr3	31574130	31679112	+	STT3B	31573130	31574630
chr3	31699382	32119072	-	OSBPL10	32118572	32120072
chr3	31745550	31763144	+	OSBPL10-AS1	31744550	31746050
chr3	31835962	31837667	+	ZNF587P1	31834962	31836462
chr3	32023263	32033120	+	ZNF860	32022263	32023763
chr3	32071688	32072170	+	RPL21P40	32070688	32072188
chr3	32105466	32108103	-	MKI67IPP7	32107603	32109103
chr3	32147181	32210205	+	GPD1L	32146181	32147681
chr3	32192575	32193387	-	AC094019.4	32192887	32194387
chr3	32232239	32233119	+	AC097639.8	32231239	32232739
chr3	32278180	32280070	-	RP11-384L8.1	32279570	32281070
chr3	32280171	32411817	+	CMTM8	32279171	32280671
chr3	32285339	32285510	-	RP11-384L8.2	32285010	32286510
chr3	32300432	32301722	+	KRT18P15	32299432	32300932
chr3	32433163	32524559	+	CMTM7	32432163	32433663
chr3	32522804	32544900	-	CMTM6	32544400	32545900
chr3	32549447	32549817	+	AC104306.1	32548447	32549947
chr3	32567463	32612366	-	DYNC1LI1	32611866	32613366
chr3	32634464	32634804	-	AC104306.4	32634304	32635804
chr3	32662395	32663394	-	IGBP1P3	32662894	32664394
chr3	32676714	32677046	-	RPL30P4	32676546	32678046
chr3	32726637	32815367	+	CNOT10	32725637	32727137
chr3	32772127	32778946	-	CNOT10-AS1	32778446	32779946
chr3	32794402	32795393	+	SUGT1P2	32793402	32794902
chr3	32827138	32827608	+	AC139452.2	32826138	32827638
chr3	32859510	32939318	+	TRIM71	32858510	32860010
chr3	32993066	32997841	+	CCR4	32992066	32993566
chr3	33038100	33138722	-	GLB1	33138222	33139722
chr3	33075355	33076302	+	SEC13P1	33074355	33075855
chr3	33118696	33118983	+	AC112211.3	33117696	33119196
chr3	33131913	33138293	-	TMPPE	33137793	33139293
chr3	33155471	33189265	+	CRTAP	33154471	33155971
chr3	33185596	33189213	-	RP11-627J17.1	33188713	33190213
chr3	33191537	33260707	-	SUSD5	33260207	33261707
chr3	33231725	33231820	-	AC123900.2	33231320	33232820
chr3	33318517	33445154	+	FBXL2	33317517	33319017
chr3	33429828	33482863	-	UBP1	33482363	33483863
chr3	33537737	33759848	-	CLASP2	33759348	33760848
chr3	33596128	33596351	+	AC132515.1	33595128	33596628
chr3	33768742	33769096	-	AC112220.2	33768596	33770096
chr3	33813455	33813787	+	SDAD1P3	33812455	33813955
chr3	33835136	33835637	-	RP11-10C24.2	33835137	33836637
chr3	33837180	33838442	-	RP11-10C24.3	33837942	33839442
chr3	33838641	33839173	-	RP11-10C24.1	33838673	33840173
chr3	33839844	33911194	+	PDCD6IP	33838844	33840344
chr3	34200826	34604369	+	AC018359.1	34199826	34201326
chr3	34244736	34310303	+	AC123023.1	34243736	34245236
chr3	34566310	34585372	-	AC018359.3	34584872	34586372
chr3	34914133	34915346	+	FECHP1	34913133	34914633
chr3	35257197	35258641	-	KRT8P18	35258141	35259641
chr3	35680437	35835988	+	ARPP21	35679437	35680937
chr3	35691689	35693453	-	ARPP21-AS1	35692953	35694453
chr3	35913358	35913690	+	AC104308.2	35912358	35913858
chr3	36211259	36211940	-	RFC3P1	36211440	36212940
chr3	36421836	36589499	+	STAC	36420836	36422336
chr3	36657498	36678949	-	NBPF21P	36678449	36679949
chr3	36753913	36781352	-	DCLK3	36780852	36782352
chr3	36808608	36825658	-	HSPD1P6	36825158	36826658
chr3	36868311	36986548	-	TRANK1	36986048	36987548
chr3	36921675	36922220	-	AC011816.1	36921720	36923220
chr3	37014608	37015163	-	RP11-129K12.1	37014663	37016163
chr3	37017807	37018331	+	PRADC1P1	37016807	37018307
chr3	37026534	37026975	-	RP11-129K12.4	37026475	37027975
chr3	37027357	37028273	-	RP11-129K12.3	37027773	37029273
chr3	37027357	37034795	-	EPM2AIP1	37034295	37035795
chr3	37034823	37107380	+	MLH1	37033823	37035323
chr3	37058011	37058505	-	RPL29P11	37058005	37059505
chr3	37094117	37225180	-	LRRFIP2	37224680	37226180
chr3	37176149	37176593	+	UBE2D3P2	37175149	37176649
chr3	37185003	37185449	-	UBE2FP1	37184949	37186449
chr3	37223598	37224225	+	RP11-285J16.1	37222598	37224098
chr3	37237695	37238157	+	AC097359.2	37236695	37238195
chr3	37258270	37259479	+	RP11-259K5.1	37257270	37258770
chr3	37283280	37285668	-	RP11-259K5.2	37285168	37286668
chr3	37284668	37408242	+	GOLGA4	37283668	37285168
chr3	37427760	37476988	+	C3orf35	37426760	37428260
chr3	37493606	37865005	+	ITGA9	37492606	37494106
chr3	37786923	37903271	-	AC093415.2	37902771	37904271
chr3	37789601	37790391	+	RPL21P135	37788601	37790101
chr3	37831412	37831936	-	NDUFAF4P3	37831436	37832936
chr3	37903451	38025960	+	CTDSPL	37902451	37903951
chr3	38029550	38048679	+	VILL	38028550	38030050
chr3	38048987	38071253	-	PLCD1	38070753	38072253
chr3	38080696	38165516	+	DLEC1	38079696	38081196
chr3	38093250	38093886	+	PPP2R2DP1	38092250	38093750
chr3	38144620	38178733	-	ACAA1	38178233	38179733
chr3	38179969	38184513	+	MYD88	38178969	38180469
chr3	38206580	38296979	+	OXSR1	38205580	38207080
chr3	38307303	38319806	+	SLC22A13	38306303	38307803
chr3	38311774	38312258	-	RP11-815I22.1	38311758	38313258
chr3	38323785	38360066	+	SLC22A14	38322785	38324285
chr3	38366728	38370561	-	DLEC1P1	38370061	38371561
chr3	38388251	38462839	+	XYLB	38387251	38388751
chr3	38492518	38496311	-	ACVR2B-AS1	38495811	38497311
chr3	38495342	38534633	+	ACVR2B	38494342	38495842
chr3	38537618	38583652	+	EXOG	38536618	38538118
chr3	38556939	38557321	-	DDTP1	38556821	38558321
chr3	38568293	38568816	-	RPL18AP7	38568316	38569816
chr3	38589548	38691164	-	SCN5A	38690664	38692164
chr3	38738293	38835501	-	SCN10A	38835001	38836501
chr3	38865393	38866793	+	RP11-134J21.1	38864393	38865893
chr3	38887260	38992052	-	SCN11A	38991552	38993052
chr3	39093489	39138155	+	WDR48	39092489	39093989
chr3	39138150	39149854	-	GORASP1	39149354	39150854
chr3	39149152	39180394	+	TTC21A	39148152	39149652
chr3	39183346	39196053	-	CSRNP1	39195553	39197053
chr3	39224701	39234087	-	XIRP1	39233587	39235087
chr3	39255684	39256163	+	DSTNP4	39254684	39256184
chr3	39304985	39323226	-	CX3CR1	39322726	39324226
chr3	39327476	39329411	+	RP11-331G2.6	39326476	39327976
chr3	39371197	39375171	+	CCR8	39370197	39371697
chr3	39376470	39377430	+	HNRNPA1P21	39375470	39376970
chr3	39379620	39380370	-	RP11-241K18.2	39379870	39381370
chr3	39400036	39401413	+	EEF1A1P24	39399036	39400536
chr3	39424839	39438842	+	SLC25A38	39423839	39425339
chr3	39448180	39454033	+	RPSA	39447180	39448680
chr3	39508689	39570970	+	MOBP	39507689	39509189
chr3	39685129	39686196	+	NFU1P1	39684129	39685629
chr3	39850405	40301812	+	MYRIP	39849405	39850905
chr3	40351175	40353915	+	EIF1B	40350175	40351675
chr3	40355293	40494820	-	ENTPD3-AS1	40494320	40495820
chr3	40364206	40364770	-	PGAM1P3	40364270	40365770
chr3	40428647	40470110	+	ENTPD3	40427647	40429147
chr3	40498783	40503861	+	RPL14	40497783	40499283
chr3	40507957	40510078	+	RP11-391M1.4	40506957	40508457
chr3	40518604	40531727	+	ZNF619	40517604	40519104
chr3	40547483	40560227	+	ZNF620	40546483	40547983
chr3	40566369	40616176	+	ZNF621	40565369	40566869
chr3	40628026	40628919	-	RPL5P10	40628419	40629919
chr3	40637698	40638985	-	EEF1GP3	40638485	40639985
chr3	40644616	40646918	-	RP11-528N21.1	40646418	40647918
chr3	40740557	40740829	-	HMGN2P24	40740329	40741829
chr3	40803036	40803290	+	RP11-761N21.2	40802036	40803536
chr3	40807698	40904117	+	RP11-761N21.1	40806698	40808198
chr3	41012032	41013069	-	RP11-520A21.1	41012569	41014069
chr3	41203778	41210038	-	RP11-372H2.1	41209538	41211038
chr3	41236328	41301587	+	CTNNB1	41235328	41236828
chr3	41288090	42003922	-	ULK4	42003422	42004922
chr3	41900842	41901086	-	ATP6V0E1P2	41900586	41902086
chr3	41996937	41997255	+	RPL36P20	41995937	41997437
chr3	42018500	42019526	+	RP11-626A1.1	42017500	42019000
chr3	42055294	42267381	+	TRAK1	42054294	42055794
chr3	42092673	42093186	-	RP11-193I22.2	42092686	42094186
chr3	42187138	42187863	-	TPMTP2	42187363	42188863
chr3	42299317	42307699	-	CCK	42307199	42308699
chr3	42362497	42364187	+	SALL4P6	42361497	42362997
chr3	42382080	42383859	+	EIF4BP4	42381080	42382580
chr3	42438570	42452092	-	LYZL4	42451592	42453092
chr3	42511132	42511371	+	RP11-219I21.1	42510132	42511632
chr3	42530791	42579059	+	VIPR1	42529791	42531291
chr3	42548016	42574750	-	VIPR1-AS1	42574250	42575750
chr3	42589461	42642572	-	SEC22C	42642072	42643572
chr3	42623332	42636606	+	SS18L2	42622332	42623832
chr3	42642106	42690227	+	NKTR	42641106	42642606
chr3	42643455	42695880	-	RP4-613B23.1	42695380	42696880
chr3	42695176	42709072	+	ZBTB47	42694176	42695676
chr3	42727011	42734036	+	KLHL40	42726011	42727511
chr3	42734155	42814745	-	CCDC13	42814245	42815745
chr3	42734155	42744319	-	HHATL	42743819	42745319
chr3	42744145	42748154	+	HHATL-AS1	42743145	42744645
chr3	42774067	42788260	+	CCDC13-AS1	42773067	42774567
chr3	42798669	42846023	-	HIGD1A	42845523	42847023
chr3	42812104	42815127	+	RP11-70C1.1	42811104	42812604
chr3	42846244	42929466	+	ACKR2	42845244	42846744
chr3	42846696	42893920	-	RP11-70C1.3	42893420	42894920
chr3	42850906	42949597	+	RP11-141M3.5	42849906	42851406
chr3	42850938	43097363	+	KRBOX1	42849938	42851438
chr3	42850975	42984284	+	KRBOX1	42849975	42851475
chr3	42897497	42917633	-	CYP8B1	42917133	42918633
chr3	42930853	42931798	+	HNRNPA1P22	42929853	42931353
chr3	42947223	42960825	+	ZNF662	42946223	42947723
chr3	42975744	42978277	-	KRBOX1-AS1	42977777	42979277
chr3	43020759	43101703	+	FAM198A	43019759	43021259
chr3	43078613	43078943	+	RP11-136C24.1	43077613	43079113
chr3	43120724	43147568	-	POMGNT2	43147068	43148568
chr3	43128971	43129560	+	RP11-136C24.2	43127971	43129471
chr3	43328004	43466256	+	SNRK	43327004	43328504
chr3	43388415	43389135	-	RP11-188P20.3	43388635	43390135
chr3	43391136	43393454	-	SNRK-AS1	43392954	43394454
chr3	43396351	43733086	-	ANO10	43732586	43734086
chr3	43526464	43527372	-	RP11-353H3.1	43526872	43528372
chr3	43731605	43775863	+	ABHD5	43730605	43732105
chr3	43820453	43821474	-	RP4-672N11.1	43820974	43822474
chr3	44038388	44038935	+	RP4-555D20.3	44037388	44038888
chr3	44039573	44040641	-	RP4-555D20.4	44040141	44041641
chr3	44158791	44163857	+	RP4-555D20.2	44157791	44159291
chr3	44283378	44373590	+	TOPAZ1	44282378	44283878
chr3	44379433	44380044	-	RP11-424N24.2	44379544	44381044
chr3	44379611	44450943	+	TCAIM	44378611	44380111
chr3	44462619	44465499	-	LINC00694	44464999	44466499
chr3	44481262	44519162	-	ZNF445	44518662	44520162
chr3	44540462	44552128	-	ZNF852	44551628	44553128
chr3	44566236	44567297	-	EI24P3	44566797	44568297
chr3	44596685	44624975	+	ZKSCAN7	44595685	44597185
chr3	44598849	44727145	-	RP11-944L7.4	44726645	44728145
chr3	44607051	44635665	+	RP11-944L7.5	44606051	44607551
chr3	44619715	44641186	+	ZNF660	44618715	44620215
chr3	44621430	44622518	-	MPRIPP1	44622018	44623518
chr3	44626380	44689963	+	ZNF197	44625380	44626880
chr3	44658620	44666289	-	ZNF197-AS1	44665789	44667289
chr3	44690219	44702283	+	ZNF35	44689219	44690719
chr3	44708904	44710856	+	RP11-348P10.2	44707904	44709404
chr3	44750803	44752378	-	SOCS5P3	44751878	44753378
chr3	44754135	44765323	+	ZNF502	44753135	44754635
chr3	44771088	44778575	+	ZNF501	44770088	44771588
chr3	44779153	44803154	-	KIAA1143	44802654	44804154
chr3	44803209	44914868	+	KIF15	44802209	44803709
chr3	44903361	44907162	+	TMEM42	44902361	44903861
chr3	44916100	44956482	+	TGM4	44915100	44916600
chr3	44940670	44942417	+	RP11-272D20.2	44939670	44941170
chr3	44956749	45017677	-	ZDHHC3	45017177	45018677
chr3	44979165	44979974	+	RPL12P44	44978165	44979665
chr3	45016733	45077558	+	EXOSC7	45015733	45017233
chr3	45043040	45077563	+	CLEC3B	45042040	45043540
chr3	45123770	45187914	-	CDCP1	45187414	45188914
chr3	45201266	45201667	-	RPS24P8	45201167	45202667
chr3	45265958	45267770	-	TMEM158	45267270	45268770
chr3	45429998	45590913	+	LARS2	45428998	45430498
chr3	45525466	45551037	-	LARS2-AS1	45550537	45552037
chr3	45596886	45727830	+	LIMD1	45595886	45597386
chr3	45720535	45730626	-	LIMD1-AS1	45730126	45731626
chr3	45730548	45786916	+	SACM1L	45729548	45731048
chr3	45796942	45838027	-	SLC6A20	45837527	45839027
chr3	45864808	45957534	-	LZTFL1	45957034	45958534
chr3	45925132	45925605	-	RP11-852E15.1	45925105	45926605
chr3	45927996	45944667	+	CCR9	45926996	45928496
chr3	45959396	46037316	-	FYCO1	46036816	46038316
chr3	45982425	45989845	+	CXCR6	45981425	45982925
chr3	46058516	46069234	-	XCR1	46068734	46070234
chr3	46064788	46065648	+	NRBF2P2	46063788	46065288
chr3	46183850	46185169	-	FLT1P1	46184669	46186169
chr3	46205096	46308197	+	CCR3	46204096	46205596
chr3	46243200	46249887	-	CCR1	46249387	46250887
chr3	46352082	46353413	-	UQCRC2P1	46352913	46354413
chr3	46395225	46402419	+	CCR2	46394225	46395725
chr3	46406446	46448550	-	RP11-24F11.2	46448050	46449550
chr3	46411633	46417697	+	CCR5	46410633	46412133
chr3	46448654	46454488	+	CCRL2	46447654	46449154
chr3	46477136	46526724	-	LTF	46526224	46527724
chr3	46538981	46542439	+	RTP3	46537981	46539481
chr3	46556913	46621589	-	LRRC2	46621089	46622589
chr3	46616045	46668033	+	TDGF1	46615045	46616545
chr3	46710487	46735194	-	ALS2CL	46734694	46736194
chr3	46742823	46752376	+	TMIE	46741823	46743323
chr3	46753605	46854064	-	PRSS50	46853564	46855064
chr3	46761073	46777919	-	PRSS46	46777419	46778919
chr3	46783582	46854048	-	PRSS45	46853548	46855048
chr3	46839613	46839880	+	RP11-427P5.2	46838613	46840113
chr3	46850849	46854048	-	PRSS44	46853548	46855048
chr3	46871032	46875585	-	PRSS42	46875085	46876585
chr3	46899362	46923659	-	MYL3	46923159	46924659
chr3	46919236	46945287	+	PTH1R	46918236	46919736
chr3	46963216	47023500	-	CCDC12	47023000	47024500
chr3	47021173	47051193	+	NBEAL2	47020173	47021673
chr3	47053032	47054636	+	NRADDP	47052032	47053532
chr3	47057919	47205457	-	SETD2	47204957	47206457
chr3	47205987	47288091	+	KIF9-AS1	47204987	47206487
chr3	47269516	47324941	-	KIF9	47324441	47325941
chr3	47324407	47388306	+	KLHL18	47323407	47324907
chr3	47420579	47422489	-	RP11-708J19.1	47421989	47423489
chr3	47422501	47454931	+	PTPN23	47421501	47423001
chr3	47455203	47518616	-	SCAP	47518116	47519616
chr3	47537130	47555251	-	ELP6	47554751	47556251
chr3	47541331	47541897	+	RP11-708J19.2	47540331	47541831
chr3	47603729	47622282	-	CSPG5	47621782	47623282
chr3	47626762	47823596	-	SMARCC1	47823096	47824596
